Snapshot,Label,Time,Value1,Value2,Value3,Value4,Value5,Value6,Category1,Category2,Category3
13,1,2025-09-14 09:00:00,6.1693489999999995,8.098975,-5.628303,-2.671363,0.28231799999999996,-1.502142,B,A,F
13,1,2025-09-14 10:00:00,12.296801,0.20500700000000002,-1.64851,-3.3904730000000005,3.235998,-2.567491,B,B,F
13,1,2025-09-14 11:00:00,11.157435000000001,-6.774211,-5.807180000000001,-4.602308,4.652912000000001,-3.9497809999999998,B,C,F
13,1,2025-09-14 12:00:00,-2.5574619999999997,-16.85775,-3.2338270000000002,-0.788358,0.242367,-4.551704,B,B,F
13,1,2025-09-14 13:00:00,-15.083504000000001,-13.160147,2.348255,-0.673833,-0.154476,-0.029297000000000004,B,B,F
13,1,2025-09-14 14:00:00,-15.674060999999998,-9.306591000000001,-4.456994,-1.387617,-0.13583199999999998,3.563592,B,D,F
13,1,2025-09-14 15:00:00,16.076802999999998,-10.505504,-5.453126,4.7701,-3.259968,7.633226,B,B,F
13,1,2025-09-14 16:00:00,21.358442,-9.962763,-5.379484,5.20423,-4.008376,7.963483999999999,B,C,F
13,1,2025-09-14 17:00:00,21.358442,-9.962763,-5.379484,5.20423,-4.008376,7.963483999999999,B,B,F
13,1,2025-09-14 18:00:00,12.536055000000001,12.447036,-4.751848000000001,-2.399699,1.294399,-2.138688,B,A,F
13,1,2025-09-14 19:00:00,14.006067999999999,-1.8668069999999999,-0.689346,-0.01598,2.839155,-6.256262,B,C,F
13,1,2025-09-14 20:00:00,14.006067999999999,-1.8668069999999999,-0.689346,-0.01598,2.839155,-6.256262,B,C,F
13,1,2025-09-14 21:00:00,8.008252,-12.989611,-2.261858,-0.314278,2.5435209999999997,-6.077816,B,C,F
13,1,2025-09-14 22:00:00,-9.272488000000001,-12.730709,0.450391,-0.500714,-0.388852,-2.868452,B,C,F
13,1,2025-09-14 23:00:00,-21.334122,-0.43371000000000004,0.198265,-0.287644,-0.380862,0.49006099999999997,B,B,F
13,1,2025-09-15 00:00:00,-0.657898,-14.167107999999999,-4.930368,0.585942,0.018644,3.4836910000000003,B,A,F
13,1,2025-09-15 01:00:00,12.633326,5.847771,-6.33204,2.066777,-0.567298,5.598408999999999,B,D,F
13,1,2025-09-15 02:00:00,12.633326,5.847771,-6.33204,2.066777,-0.567298,5.598408999999999,B,B,F
13,1,2025-09-15 03:00:00,12.393003,12.585958999999999,-8.01333,-1.0999729999999999,-0.093218,0.9881110000000001,B,D,F
13,1,2025-09-15 04:00:00,17.291120000000003,12.047786,-2.690122,-2.450303,1.315706,-4.73015,B,B,F
13,1,2025-09-15 05:00:00,13.891622,-11.619503,1.290823,-0.633883,3.7367120000000003,-9.201952,B,C,F
13,1,2025-09-15 06:00:00,8.104223,-17.21151,0.181764,-1.233142,0.5033770000000001,-6.884817999999999,B,B,F
13,1,2025-09-15 07:00:00,-14.726232999999999,-12.102817,0.177189,-1.5607360000000001,-0.492724,-0.47674399999999995,B,B,F
13,1,2025-09-15 08:00:00,-18.143925,-9.124188,-0.425785,-0.6179020000000001,-0.9108729999999999,2.000193,B,B,F
13,1,2025-09-15 09:00:00,6.673007000000001,-13.026332,-6.422743,2.1306979999999998,-1.478172,6.304203,B,B,F
13,1,2025-09-15 10:00:00,17.278278,-10.070143,-6.270027,3.8006330000000004,-2.386382,8.488169000000001,B,D,F
13,1,2025-09-15 11:00:00,7.947095,11.88269,-4.087519,-0.41548599999999997,-0.468754,3.5369589999999995,B,A,F
13,1,2025-09-15 12:00:00,10.027427000000001,17.553703,-2.570838,-0.46342700000000003,-1.3316860000000001,-2.221253,B,D,F
13,1,2025-09-15 13:00:00,9.233692999999999,5.521374,-0.353273,-3.113483,3.001621,-4.714169999999999,B,D,F
13,1,2025-09-15 14:00:00,11.345738,-14.377305999999999,-0.817001,-1.616667,3.086849,-9.175319,B,C,F
13,1,2025-09-15 15:00:00,6.662699000000001,-18.323002,-3.65099,1.158567,1.1239430000000001,-4.812714,B,D,F
13,1,2025-09-15 16:00:00,-11.768057,-11.67187,-2.586948,0.01598,-1.32636,0.388852,B,D,F
13,1,2025-09-15 17:00:00,-11.768057,-11.67187,-2.586948,0.01598,-1.32636,0.388852,B,A,F
13,1,2025-09-15 18:00:00,3.761086,-11.734544999999999,-8.30096,0.4581,-2.570154,7.180452000000001,B,D,F
13,1,2025-09-15 19:00:00,19.320004,-9.794447,-6.70408,2.796541,-3.046898,8.986219,B,B,F
13,1,2025-09-15 20:00:00,14.394332,14.176589000000002,-2.473159,-0.002663,-1.510132,2.948354,B,B,F
13,1,2025-09-15 21:00:00,15.024951999999999,16.043823,-2.070768,-1.1345969999999999,0.985448,-2.900413,B,B,F
13,1,2025-09-15 22:00:00,15.305217,-0.234119,0.566904,-1.1079629999999998,5.577102,-5.545142,B,C,F
13,1,2025-09-15 23:00:00,10.597512,-15.843070999999998,-10.974634,-2.444976,5.5664489999999995,-8.368317,B,A,F
13,1,2025-09-16 00:00:00,8.351728,-20.41145,-19.197697,-4.120237,4.612961,-5.641023000000001,B,B,F
13,1,2025-09-16 01:00:00,-11.70877,-19.540210000000002,-11.347899,1.9096380000000002,-1.478172,-0.822982,B,C,F
13,1,2025-09-16 02:00:00,-11.70877,-19.540210000000002,-11.347899,1.9096380000000002,-1.478172,-0.822982,B,B,F
13,1,2025-09-16 03:00:00,13.068705,-12.503189,-17.786755,4.349288,-1.896321,8.315049,B,A,F
13,1,2025-09-16 04:00:00,13.068705,-12.503189,-17.786755,4.349288,-1.896321,8.315049,B,A,F
13,1,2025-09-16 05:00:00,20.379496,-9.862377,-10.164472,3.587563,-3.5263050000000002,10.922491,B,C,F
13,1,2025-09-16 06:00:00,21.209743,14.655123999999999,-3.1691700000000003,0.511368,-2.3064810000000002,1.877678,B,D,F
13,1,2025-09-16 07:00:00,18.676886,10.838687,-3.9346330000000003,-1.438221,1.6193309999999999,-1.438221,B,A,F
13,1,2025-09-16 08:00:00,13.735985000000001,5.612108999999999,-3.3264120000000004,-0.234377,3.16675,-4.333307,B,C,F
13,1,2025-09-16 09:00:00,12.571945,-13.6108,-11.654694000000001,-4.200139,5.8141419999999995,-7.446789999999999,B,C,F
13,1,2025-09-16 10:00:00,-2.2909580000000003,-18.38235,-6.106397,0.27166399999999996,1.1479139999999999,-5.553132,B,C,F
13,1,2025-09-16 11:00:00,-20.401234,-14.165579999999999,0.713296,-1.80843,0.234377,-1.744509,B,A,F
13,1,2025-09-16 12:00:00,-13.253191000000001,-13.645792000000002,-3.602746,1.531439,-0.753734,2.333114,B,B,F
13,1,2025-09-16 13:00:00,12.098077,-13.464474,-9.140404,2.634075,-1.744509,8.067355000000001,B,B,F
13,1,2025-09-16 14:00:00,19.00711,-7.825152,-7.191491,1.683252,-4.2800400000000005,9.007525999999999,B,D,F
13,1,2025-09-16 15:00:00,15.378411999999999,16.429052,0.300168,1.091983,-2.6846799999999997,3.5795730000000003,B,B,F
13,1,2025-09-16 16:00:00,13.936638,13.721521,2.4820860000000002,-0.9215270000000001,1.875014,-1.720539,B,D,F
13,1,2025-09-16 17:00:00,14.032475,6.507844,1.99325,0.68715,3.971088,-4.543714,B,B,F
13,1,2025-09-16 18:00:00,12.279817999999999,-13.526251,-11.326323,-3.481028,6.485312,-6.176361,B,A,F
13,1,2025-09-16 19:00:00,0.770494,-16.89558,-13.882935999999999,-1.813757,4.1894849999999995,-5.720924,B,B,F
13,1,2025-09-16 20:00:00,-11.363322,-14.238453,-10.995474,-2.159995,1.139924,-2.836492,B,C,F
13,1,2025-09-16 21:00:00,-14.019058,-13.663739999999999,-10.248077,1.225151,-1.6752610000000001,1.371637,B,A,F
13,1,2025-09-16 22:00:00,-14.019058,-13.663739999999999,-10.248077,1.225151,-1.6752610000000001,1.371637,B,A,F
13,1,2025-09-16 23:00:00,16.046851999999998,-10.958958,-8.539475999999999,3.137453,-4.154861,7.729107000000001,B,A,F
13,1,2025-09-17 00:00:00,16.046851999999998,-10.958958,-8.539475999999999,3.137453,-4.154861,7.729107000000001,B,B,F
13,1,2025-09-17 01:00:00,18.10653,12.556650999999999,-1.2297360000000002,1.568726,-1.518122,2.285174,B,D,F
13,1,2025-09-17 02:00:00,18.10653,12.556650999999999,-1.2297360000000002,1.568726,-1.518122,2.285174,B,A,F
13,1,2025-09-17 03:00:00,14.001377,12.445955,-1.1335110000000002,-1.531439,1.339676,-1.3982709999999998,B,C,F
13,1,2025-09-17 04:00:00,17.618273000000002,-10.657651,-3.2141669999999998,-1.8723509999999999,5.047091,-9.915736,B,D,F
13,1,2025-09-17 05:00:00,-11.591866,-17.26986,0.354666,-3.36384,0.19176300000000002,-3.720732,B,A,F
13,1,2025-09-17 06:00:00,-11.591866,-17.26986,0.354666,-3.36384,0.19176300000000002,-3.720732,B,B,F
13,1,2025-09-17 07:00:00,-18.20832,-15.999460000000001,2.817926,-1.4462110000000001,0.239704,0.298298,B,B,F
13,1,2025-09-17 08:00:00,6.128111,-16.019844,-15.221759,6.733006,-2.943027,6.914115,B,C,F
13,1,2025-09-17 09:00:00,16.86835,-10.500562,-11.429727,5.499864,-4.99915,9.244566,B,A,F
13,1,2025-09-17 10:00:00,18.057554,1.109122,-4.405191,-1.0546959999999999,-2.04547,6.213648,B,A,F
13,1,2025-09-17 11:00:00,15.74589,10.628016,2.905359,0.721774,0.250357,1.629984,B,D,F
13,1,2025-09-17 12:00:00,13.12495,9.462622999999999,0.701392,-0.194426,2.28251,-1.9149650000000003,B,A,F
13,1,2025-09-17 13:00:00,16.192863,-11.004374,-5.026721,-2.626085,4.506426,-8.413594,B,C,F
13,1,2025-09-17 14:00:00,-4.0421830000000005,-15.091291,-1.73912,0.06125800000000001,1.534103,-5.9206769999999995,B,D,F
13,1,2025-09-17 15:00:00,-17.059076,-9.940175,0.892754,-1.848381,0.391516,-2.2372330000000002,B,D,F
13,1,2025-09-17 16:00:00,-16.07752,-6.29786,1.600373,0.673833,-1.3743,0.870923,B,C,F
13,1,2025-09-17 17:00:00,4.364211,-14.186323000000002,-5.645748,4.55703,-2.365075,4.618288,B,A,F
13,1,2025-09-17 18:00:00,16.494602,-10.450041,-6.858242999999999,1.9762220000000001,-1.387617,7.777048,B,B,F
13,1,2025-09-17 19:00:00,10.638096,9.581043,-1.244407,-0.6711699999999999,-1.9815490000000002,4.908596,B,D,F
13,1,2025-09-17 20:00:00,11.818276,11.061703999999999,1.446566,0.101208,-1.11329,0.9082100000000001,B,B,F
13,1,2025-09-17 21:00:00,12.51149,9.49567,0.9520280000000001,-0.266337,1.38229,-2.72463,B,B,F
13,1,2025-09-17 22:00:00,17.085257000000002,-10.393761,-2.994683,-1.1079629999999998,5.084378,-7.630561999999999,B,A,F
13,1,2025-09-17 23:00:00,8.382873,-15.526423000000001,-2.923086,-0.7057939999999999,1.35832,-7.979464,B,C,F
13,1,2025-09-18 00:00:00,-10.667113,-16.545370000000002,0.905264,-2.373065,-0.284981,-3.7766620000000004,B,A,F
13,1,2025-09-18 01:00:00,-16.717598000000002,-11.709928,2.526056,-1.251785,-0.402169,0.255684,B,C,F
13,1,2025-09-18 02:00:00,6.446341,-15.531235,-7.351914999999999,2.370402,-0.9881110000000001,5.257497,B,A,F
13,1,2025-09-18 03:00:00,15.698234,-10.639408999999999,-5.716784,2.8471450000000003,-2.748601,7.766394,B,B,F
13,1,2025-09-18 04:00:00,15.698234,-10.639408999999999,-5.716784,2.8471450000000003,-2.748601,7.766394,B,C,F
13,1,2025-09-18 05:00:00,11.115236999999999,14.871746,-2.275496,0.814992,-0.775041,1.6086770000000001,B,A,F
13,1,2025-09-18 06:00:00,11.115236999999999,14.871746,-2.275496,0.814992,-0.775041,1.6086770000000001,B,B,F
13,1,2025-09-18 07:00:00,10.871691,13.460014000000001,-1.530095,-0.21040599999999998,1.5953600000000001,-2.719303,B,A,F
13,1,2025-09-18 08:00:00,15.845107,-10.625976,-3.878074,-3.4410769999999995,3.9444550000000005,-7.798355,B,A,F
13,1,2025-09-18 09:00:00,-12.58462,-14.784469,-1.550934,-0.250357,-0.724437,-2.2878369999999997,B,D,F
13,1,2025-09-18 10:00:00,-13.454231,-9.44613,3.2561259999999996,0.22905,-1.2624389999999999,1.5261120000000001,B,B,F
14,1,2025-06-11 12:00:00,1.186069,0.013225,-0.377872,0.36754499999999996,-0.25301999999999997,0.114525,B,C,F
14,1,2025-06-11 13:00:00,1.186069,0.013225,-0.377872,0.36754499999999996,-0.25301999999999997,0.114525,B,D,F
14,1,2025-06-11 14:00:00,0.025475,1.926289,-1.253871,0.22105999999999998,-0.500714,-0.173119,B,A,F
14,1,2025-06-11 15:00:00,-2.577381,-4.0036760000000005,1.080195,-1.1798739999999999,-0.002663,-0.31161500000000003,B,C,F
14,1,2025-06-11 16:00:00,-6.588058999999999,-6.491396,0.128614,-0.532675,0.19709000000000002,1.2970620000000002,B,B,F
14,1,2025-06-11 17:00:00,-0.003081,-10.113441,-5.765094,0.159802,-0.029297000000000004,3.699425,B,B,F
14,1,2025-06-11 18:00:00,12.470619000000001,-10.127852,-5.869516,3.291929,-2.655382,7.734433999999999,B,B,F
14,1,2025-06-11 19:00:00,15.029917999999999,-4.595093,-5.124391,2.594125,-1.739182,8.347010000000001,B,B,F
14,1,2025-06-11 20:00:00,10.173779,5.505546,-4.649252,0.9934379999999999,-0.362219,1.685915,B,D,F
14,1,2025-06-11 21:00:00,13.856394,11.808017999999999,-6.286937,-1.973559,-0.314278,-1.877678,B,B,F
14,1,2025-06-11 22:00:00,13.856394,11.808017999999999,-6.286937,-1.973559,-0.314278,-1.877678,B,C,F
14,1,2025-06-11 23:00:00,12.073692,-13.373106,-3.388876,-0.03196,3.8192760000000003,-8.456208,B,B,F
14,1,2025-06-12 00:00:00,4.359505,-17.987598000000002,-0.834225,2.5461840000000002,-1.222488,-6.117767,B,D,F
14,1,2025-06-12 01:00:00,-11.788841,-13.395876999999999,4.4471680000000005,-1.233142,-0.950824,-1.688578,B,C,F
14,1,2025-06-12 02:00:00,-11.788841,-13.395876999999999,4.4471680000000005,-1.233142,-0.950824,-1.688578,B,B,F
14,1,2025-06-12 03:00:00,-15.054348000000001,-9.298069,2.654254,-1.13726,0.551318,1.483499,B,C,F
14,1,2025-06-12 04:00:00,-2.5166619999999997,-16.088655,-3.912182,0.812329,0.26100999999999996,4.431851999999999,B,C,F
14,1,2025-06-12 05:00:00,16.264482,-10.449763,-3.12768,2.540857,-1.091983,9.739953,B,B,F
14,1,2025-06-12 06:00:00,18.25175,0.704082,-4.872808,1.632647,-0.101208,8.544099000000001,B,B,F
14,1,2025-06-12 07:00:00,12.943487,10.739,-6.054272,0.964141,-1.230478,2.69267,B,A,F
14,1,2025-06-12 08:00:00,15.974556,16.473137,-7.217113,-2.764581,0.9162,-2.620759,B,D,F
14,1,2025-06-12 09:00:00,20.505526,-1.3118969999999999,-1.28815,-0.407496,3.1720770000000003,-8.498822,B,A,F
14,1,2025-06-12 10:00:00,10.978583,-14.99707,-3.36226,-1.278419,2.745937,-10.586905999999999,B,B,F
14,1,2025-06-12 11:00:00,-2.386847,-19.72295,0.5943930000000001,1.4914889999999998,-1.4115879999999998,-4.692863,B,C,F
14,1,2025-06-12 12:00:00,-17.79291,-11.828013,4.150428,-0.322268,-0.183773,0.812329,B,D,F
14,1,2025-06-12 13:00:00,-6.443183,-12.564303,-3.006472,1.009418,-0.30895100000000003,4.2081290000000005,B,A,F
14,1,2025-06-12 14:00:00,12.886251,-12.490167999999999,-2.8633290000000002,2.5488470000000003,-0.620566,7.398849,B,A,F
14,1,2025-06-12 15:00:00,21.03813,-4.578857,-3.297884,1.944262,0.154476,9.70533,B,B,F
14,1,2025-06-12 16:00:00,13.796520000000001,11.809376,-7.124581,0.085228,0.159802,3.803296,B,A,F
14,1,2025-06-12 17:00:00,16.59626,13.005058,-5.351831,-3.094839,0.596595,-4.519743,B,A,F
14,1,2025-06-12 18:00:00,16.665878,2.8755,-2.0735580000000002,-2.418342,3.4091169999999997,-7.840969,B,C,F
14,1,2025-06-12 19:00:00,9.223181,-15.221169,-0.752204,0.189099,0.972131,-7.593275,B,B,F
14,1,2025-06-12 20:00:00,-5.737394999999999,-17.762524,4.561148,0.788358,-1.118617,-2.28251,B,B,F
14,1,2025-06-12 21:00:00,-10.51635,-8.922848,2.001217,-0.359555,0.165129,2.436986,B,B,F
14,1,2025-06-12 22:00:00,4.784165,-12.086002,-1.8881290000000002,2.450303,-1.606014,6.975372999999999,B,B,F
14,1,2025-06-12 23:00:00,18.875048,-9.816839,-7.225592,1.0067549999999998,-0.6072489999999999,9.018180000000001,B,B,F
14,1,2025-06-13 00:00:00,12.286322,15.579748,-4.705069,3.5369589999999995,-0.567298,4.7914069999999995,B,D,F
14,1,2025-06-13 01:00:00,8.183146,13.015564,-3.890261,-0.394179,-1.0653489999999999,-3.792643,B,B,F
14,1,2025-06-13 02:00:00,11.815028,0.738812,-1.400491,-4.317327,3.6408300000000002,-6.951402000000001,B,D,F
14,1,2025-06-13 03:00:00,9.69754,-13.471138,-2.579957,-1.803103,3.7953059999999996,-7.7903649999999995,B,D,F
14,1,2025-06-13 04:00:00,1.8541029999999998,-18.169882,-0.864822,1.7471720000000002,-0.351565,-4.588991,B,C,F
14,1,2025-06-13 05:00:00,-10.550063,-13.364213000000001,1.516182,-1.789786,-0.37819899999999995,0.673833,B,A,F
14,1,2025-06-13 06:00:00,-7.130895,-9.752937,-0.59406,0.41548599999999997,-1.427568,3.3611760000000004,B,B,F
14,1,2025-06-13 07:00:00,-7.130895,-9.752937,-0.59406,0.41548599999999997,-1.427568,3.3611760000000004,B,C,F
14,1,2025-06-13 08:00:00,14.365209,-11.127355999999999,-2.850575,3.997722,-1.270429,7.960821000000001,B,D,F
14,1,2025-06-13 09:00:00,11.854368,13.775542999999999,-7.176800999999999,-1.0067549999999998,-0.157139,1.233142,B,A,F
14,1,2025-06-13 10:00:00,11.854368,13.775542999999999,-7.176800999999999,-1.0067549999999998,-0.157139,1.233142,B,D,F
14,1,2025-06-13 11:00:00,17.400438,9.17563,-2.9509119999999998,-2.093411,-0.114525,-5.91535,B,A,F
14,1,2025-06-13 12:00:00,17.231165,-4.301303,-0.36793200000000004,-1.360983,2.599452,-8.658624,B,A,F
14,1,2025-06-13 13:00:00,8.788607,-17.073051,-1.98485,-1.973559,1.542093,-7.766394,B,D,F
14,1,2025-06-13 14:00:00,-6.031495,-18.707620000000002,3.9655620000000003,0.21306999999999998,-1.1692209999999998,-3.113483,B,B,F
14,1,2025-06-13 15:00:00,-12.483384,-11.826844,3.0178220000000002,-1.922955,0.173119,0.356892,B,C,F
14,1,2025-06-13 16:00:00,-5.468712,-10.534593,-3.042904,1.624657,-1.2358049999999998,4.7541199999999995,B,C,F
14,1,2025-06-13 17:00:00,13.361612,-11.46725,-4.808487,3.313236,-1.803103,8.315049,B,C,F
14,1,2025-06-13 18:00:00,17.054764000000002,-1.110285,-4.0393989999999995,2.117381,-0.807002,8.541436000000001,B,C,F
14,1,2025-06-13 19:00:00,13.690323000000001,12.294088,-6.055667,-0.38352600000000003,-0.737754,1.13726,B,C,F
14,1,2025-06-13 20:00:00,13.345960999999999,11.978703999999999,-3.7659089999999997,-1.422241,-0.018644,-3.5848989999999996,B,B,F
14,1,2025-06-13 21:00:00,16.313887,-2.537159,2.125025,-1.590033,2.820512,-7.47875,B,B,F
14,1,2025-06-13 22:00:00,10.313257,-15.969686,-5.537915,-1.55541,1.174547,-8.557416,B,A,F
14,1,2025-06-13 23:00:00,-4.728924,-20.03107,3.99641,-1.257112,-1.209171,-3.6141970000000003,B,C,F
14,1,2025-06-14 00:00:00,-15.540582999999998,-11.547592999999999,4.8770809999999996,-1.890995,0.28231799999999996,0.223723,B,A,F
14,1,2025-06-14 01:00:00,-5.571187999999999,-16.568545999999998,-7.360809,0.178446,-1.2038440000000001,4.908596,B,C,F
14,1,2025-06-14 02:00:00,15.616809,-10.806076,-10.992846,2.982977,-3.251978,9.04215,B,A,F
14,1,2025-06-14 03:00:00,15.616809,-10.806076,-10.992846,2.982977,-3.251978,9.04215,B,D,F
14,1,2025-06-14 04:00:00,14.187171,11.353537,-3.051879,0.48207,-0.391516,2.596788,B,B,F
14,1,2025-06-14 05:00:00,17.15955,11.522755,-3.562188,-1.488825,1.2384680000000001,-3.931138,B,D,F
14,1,2025-06-14 06:00:00,18.724213,-9.372882,2.17443,-1.033389,2.666036,-8.63199,B,D,F
14,1,2025-06-14 07:00:00,7.271192,-14.095032000000002,-0.44416000000000005,0.69514,1.083993,-7.992781,B,D,F
14,1,2025-06-14 08:00:00,-8.405854,-18.223373000000002,0.018413,-0.561972,-0.5433279999999999,-5.1296550000000005,B,D,F
14,1,2025-06-14 09:00:00,-16.365904,-9.517858,2.437926,-1.185201,-0.89223,-0.609912,B,B,F
14,1,2025-06-14 10:00:00,-16.365904,-9.517858,2.437926,-1.185201,-0.89223,-0.609912,B,A,F
14,1,2025-06-14 11:00:00,10.849537,-12.783779,-5.223281,3.784653,-0.8389620000000001,6.8235600000000005,B,B,F
14,1,2025-06-14 12:00:00,18.851183,-9.996719,-3.458099,1.9549150000000002,-0.580615,9.393715,B,A,F
14,1,2025-06-14 13:00:00,16.616974,10.258044,-5.261799,2.0401439999999997,-1.246458,5.553132,B,D,F
14,1,2025-06-14 14:00:00,16.616974,10.258044,-5.261799,2.0401439999999997,-1.246458,5.553132,B,B,F
14,1,2025-06-14 15:00:00,18.376576999999997,0.602453,-0.606197,-0.69514,1.8403900000000002,-7.769058,B,C,F
14,1,2025-06-14 16:00:00,18.376576999999997,0.602453,-0.606197,-0.69514,1.8403900000000002,-7.769058,B,C,F
14,1,2025-06-14 17:00:00,11.725197999999999,-13.779863,-1.1173110000000002,-0.862933,3.020264,-9.883776,B,D,F
14,1,2025-06-14 18:00:00,-2.770517,-19.978266,4.822478,2.197282,-2.570154,-4.55703,B,A,F
14,1,2025-06-14 19:00:00,-12.851477000000001,-11.840003,5.75415,-1.763153,-0.7297640000000001,-0.33558499999999997,B,C,F
14,1,2025-06-14 20:00:00,-12.082811,-8.179528,0.8201930000000001,-1.499479,0.6418729999999999,2.612768,B,D,F
14,1,2025-06-14 21:00:00,4.6370309999999995,-14.874316,-4.370811,2.460956,-0.743081,5.547805,B,C,F
14,1,2025-06-14 22:00:00,16.248041,-10.406903999999999,-3.829068,2.785888,-1.616667,9.068783999999999,B,D,F
14,1,2025-06-14 23:00:00,14.972123999999999,8.450289999999999,-6.107721,3.568919,-1.384954,6.13641,B,B,F
14,1,2025-06-15 00:00:00,12.782948,14.746841,-6.789846000000001,0.8975569999999999,-0.11186199999999999,0.455437,B,C,F
14,1,2025-06-15 01:00:00,14.156454,10.371875,-5.212993,-2.530204,1.2730920000000001,-5.174933,B,B,F
14,1,2025-06-15 02:00:00,13.061649000000001,-12.283275999999999,-2.948029,-2.687343,3.568919,-10.762689,B,C,F
14,1,2025-06-15 03:00:00,1.8708939999999998,-19.545107,1.342188,-0.43679300000000004,-0.9082100000000001,-5.289458,B,B,F
14,1,2025-06-15 04:00:00,-13.126123000000002,-15.232923999999999,2.843375,-1.4728450000000002,-0.452773,-0.5273479999999999,B,D,F
14,1,2025-06-15 05:00:00,-12.091610000000001,-11.573404,0.665219,1.078666,-0.862933,2.761917,B,A,F
14,1,2025-06-15 06:00:00,7.559080000000001,-12.937814999999999,-5.697938,4.136218,-1.3529930000000001,7.7078,B,D,F
14,1,2025-06-15 07:00:00,16.320559,-7.899349000000001,-6.114813,2.759254,-0.9668040000000001,8.413594,B,B,F
14,1,2025-06-15 08:00:00,10.825933000000001,12.122758000000001,-4.959335,-0.820319,-0.934844,2.514224,B,B,F
14,1,2025-06-15 09:00:00,9.880846,13.214571,-0.784982,-0.37553600000000004,-0.724437,-1.803103,B,D,F
14,1,2025-06-15 10:00:00,14.304153,2.494569,-4.019039,-2.849809,3.140116,-6.3335,B,C,F
14,1,2025-06-15 11:00:00,7.833264,-13.177157999999999,0.058207,0.13583199999999998,2.594125,-7.345582,B,C,F
14,1,2025-06-15 12:00:00,-6.4065,-16.541258,2.297507,0.149149,-0.545991,-3.531632,B,D,F
14,1,2025-06-15 13:00:00,-14.138376000000001,-7.481679,3.088278,-0.535338,-0.43679300000000004,1.1825370000000002,B,D,F
14,1,2025-06-15 14:00:00,-7.391796,-12.298756,-1.373897,-0.162466,-0.753734,3.275948,B,C,F
14,1,2025-06-15 15:00:00,15.626068,-10.701664,-1.489454,3.235998,-1.406261,7.547998,B,C,F
15,1,2025-07-14 14:00:00,-0.359319,0.152819,-0.064578,0.039951,-0.042614,0.12517899999999998,B,C,F
15,1,2025-07-14 15:00:00,-0.359319,0.152819,-0.064578,0.039951,-0.042614,0.12517899999999998,B,A,F
15,1,2025-07-14 16:00:00,4.011746,1.0488110000000002,-1.804903,-1.347667,0.572625,-1.8616970000000002,B,A,F
15,1,2025-07-14 17:00:00,3.9696879999999997,-1.928682,1.817027,-0.066584,-0.402169,-2.207936,B,C,F
15,1,2025-07-14 18:00:00,3.9696879999999997,-1.928682,1.817027,-0.066584,-0.402169,-2.207936,B,B,F
15,1,2025-07-14 19:00:00,-10.496927000000001,-5.79064,1.9210200000000002,-0.681823,0.10653499999999999,0.43679300000000004,B,A,F
15,1,2025-07-14 20:00:00,-12.606166,-4.710909,-0.485446,-1.4249040000000002,0.498051,1.890995,B,A,F
15,1,2025-07-14 21:00:00,-12.606166,-4.710909,-0.485446,-1.4249040000000002,0.498051,1.890995,B,D,F
15,1,2025-07-14 22:00:00,19.444656,-9.796182,-7.8784220000000005,6.173698,-3.156097,10.975759,B,D,F
15,1,2025-07-14 23:00:00,19.444656,-9.796182,-7.8784220000000005,6.173698,-3.156097,10.975759,B,C,F
15,1,2025-07-15 00:00:00,23.318779,21.99324,-1.833339,-1.2278149999999999,1.853707,-4.093604,B,B,F
15,1,2025-07-15 01:00:00,23.318779,21.99324,-1.833339,-1.2278149999999999,1.853707,-4.093604,B,C,F
15,1,2025-07-15 02:00:00,14.282791,-11.378163,-2.927413,-0.03196,5.712934,-10.387153,B,C,F
15,1,2025-07-15 03:00:00,9.474254,-17.809843,0.738084,1.906975,-0.250357,-7.228393,B,A,F
15,1,2025-07-15 04:00:00,-10.076178,-19.48147,0.503626,-1.7471720000000002,-0.588605,-1.219825,B,C,F
15,1,2025-07-15 05:00:00,-17.87264,-8.41152,0.033750999999999996,-1.7045580000000002,-0.740418,2.117381,B,A,F
15,1,2025-07-15 06:00:00,-5.0463510000000005,-15.219399,-5.32645,0.609912,-2.343768,4.871308,B,A,F
15,1,2025-07-15 07:00:00,15.415035000000001,-10.84576,-10.941614,2.607442,-3.164087,9.130041,B,B,F
15,1,2025-07-15 08:00:00,17.733407999999997,6.204001,-4.9566099999999995,1.55541,-1.520786,7.571967999999999,B,D,F
15,1,2025-07-15 09:00:00,19.888285,23.366014,-4.434639,-0.42613999999999996,-0.620566,-0.612576,B,A,F
15,1,2025-07-15 10:00:00,19.570381,8.556479,-6.3835809999999995,-2.596788,5.430617,-6.836877,B,B,F
15,1,2025-07-15 11:00:00,10.857380000000001,-15.276516,-4.495722,-2.269193,5.558458,-11.468482,B,B,F
15,1,2025-07-15 12:00:00,-5.539072,-22.510809,-3.826696,1.406261,-0.556645,-4.282703,B,A,F
15,1,2025-07-15 13:00:00,-19.510307,-15.694491000000001,-1.8672330000000001,-1.022735,-0.585942,0.775041,B,A,F
15,1,2025-07-15 14:00:00,-4.913211,-15.034637,-4.985519999999999,2.090747,-2.210599,5.041764,B,B,F
15,1,2025-07-15 15:00:00,13.328848,-12.100168,-8.999713999999999,1.880341,-1.518122,9.446982,B,D,F
15,1,2025-07-15 16:00:00,21.438515,-0.738474,-3.23683,2.00552,-1.360983,9.156674,B,D,F
